"","Path","Filename","HiF","LoF","SppAccp","Prob","calls.sec","X1st","X.Spp","X.Prob","source"
"10680","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080311.wav","IRON05_20210730_080311.wav",NA,NA,"",NA,Inf,"","","","v420"
"10681","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080317.wav","IRON05_20210730_080317.wav",NA,NA,"",NA,Inf,"","","","v420"
"10682","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080324.wav","IRON05_20210730_080324.wav",NA,NA,"",NA,Inf,"","","","v420"
"10683","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080330.wav","IRON05_20210730_080330.wav",NA,NA,"",NA,Inf,"","","","v420"
"10684","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080338.wav","IRON05_20210730_080338.wav",NA,NA,"",NA,Inf,"","","","v420"
"10685","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080348.wav","IRON05_20210730_080348.wav",NA,NA,"",NA,Inf,"","","","v420"
"10686","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080357.wav","IRON05_20210730_080357.wav",NA,NA,"",NA,Inf,"","","","v420"
"10687","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080404.wav","IRON05_20210730_080404.wav",NA,NA,"",NA,Inf,"","","","v420"
"10688","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080410.wav","IRON05_20210730_080410.wav",NA,NA,"",NA,Inf,"","","","v420"
"10689","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080437.wav","IRON05_20210730_080437.wav",NA,NA,"",NA,Inf,"","","","v420"
"10690","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080450.wav","IRON05_20210730_080450.wav",NA,NA,"",NA,Inf,"","","","v420"
"10691","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080459.wav","IRON05_20210730_080459.wav",NA,NA,"",NA,Inf,"","","","v420"
"10692","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080507.wav","IRON05_20210730_080507.wav",NA,NA,"",NA,Inf,"","","","v420"
"10693","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080525.wav","IRON05_20210730_080525.wav",NA,NA,"",NA,Inf,"","","","v420"
"10694","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080541.wav","IRON05_20210730_080541.wav",NA,NA,"",NA,Inf,"","","","v420"
"10695","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080556.wav","IRON05_20210730_080556.wav",NA,NA,"",NA,Inf,"","","","v420"
"10696","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080613.wav","IRON05_20210730_080613.wav",NA,NA,"",NA,Inf,"","","","v420"
"10697","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080624.wav","IRON05_20210730_080624.wav",NA,NA,"",NA,Inf,"","","","v420"
"10698","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080637.wav","IRON05_20210730_080637.wav",NA,NA,"",NA,7.63,"Laci","Laci/","1.00/0.00","v420"
"10699","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080654.wav","IRON05_20210730_080654.wav",NA,NA,"",NA,Inf,"","","","v420"
"10700","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080711.wav","IRON05_20210730_080711.wav",NA,NA,"",NA,Inf,"","","","v420"
"10701","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080720.wav","IRON05_20210730_080720.wav",NA,NA,"",NA,Inf,"","","","v420"
"10702","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080742.wav","IRON05_20210730_080742.wav",NA,NA,"",NA,Inf,"","","","v420"
"10703","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080759.wav","IRON05_20210730_080759.wav",NA,NA,"",NA,Inf,"","","","v420"
"10704","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080819.wav","IRON05_20210730_080819.wav",NA,NA,"",NA,Inf,"","","","v420"
"10705","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080828.wav","IRON05_20210730_080828.wav",NA,NA,"",NA,Inf,"","","","v420"
"10706","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080836.wav","IRON05_20210730_080836.wav",NA,NA,"",NA,Inf,"","","","v420"
"10707","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080902.wav","IRON05_20210730_080902.wav",NA,NA,"",NA,Inf,"","","","v420"
"10708","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080907.wav","IRON05_20210730_080907.wav",NA,NA,"",NA,Inf,"","","","v420"
"10709","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080921.wav","IRON05_20210730_080921.wav",NA,NA,"",NA,Inf,"","","","v420"
"10710","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080940.wav","IRON05_20210730_080940.wav",NA,NA,"",NA,Inf,"","","","v420"
"10711","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_080957.wav","IRON05_20210730_080957.wav",NA,NA,"",NA,Inf,"","","","v420"
"10712","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081014.wav","IRON05_20210730_081014.wav",NA,NA,"",NA,Inf,"","","","v420"
"10713","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081031.wav","IRON05_20210730_081031.wav",NA,NA,"",NA,Inf,"","","","v420"
"10714","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081048.wav","IRON05_20210730_081048.wav",NA,NA,"",NA,Inf,"","","","v420"
"10715","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081106.wav","IRON05_20210730_081106.wav",NA,NA,"",NA,Inf,"","","","v420"
"10716","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081124.wav","IRON05_20210730_081124.wav",NA,NA,"",NA,Inf,"","","","v420"
"10717","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081141.wav","IRON05_20210730_081141.wav",NA,NA,"",NA,Inf,"","","","v420"
"10718","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081158.wav","IRON05_20210730_081158.wav",NA,NA,"",NA,Inf,"","","","v420"
"10719","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081230.wav","IRON05_20210730_081230.wav",NA,NA,"",NA,Inf,"","","","v420"
"10720","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081301.wav","IRON05_20210730_081301.wav",NA,NA,"",NA,Inf,"","","","v420"
"10721","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081318.wav","IRON05_20210730_081318.wav",NA,NA,"",NA,Inf,"","","","v420"
"10722","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081335.wav","IRON05_20210730_081335.wav",NA,NA,"",NA,Inf,"","","","v420"
"10723","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081348.wav","IRON05_20210730_081348.wav",NA,NA,"",NA,Inf,"","","","v420"
"10724","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081405.wav","IRON05_20210730_081405.wav",NA,NA,"",NA,Inf,"","","","v420"
"10725","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081423.wav","IRON05_20210730_081423.wav",NA,NA,"",NA,Inf,"","","","v420"
"10726","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081436.wav","IRON05_20210730_081436.wav",NA,NA,"",NA,Inf,"","","","v420"
"10727","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081453.wav","IRON05_20210730_081453.wav",NA,NA,"",NA,Inf,"","","","v420"
"10728","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081528.wav","IRON05_20210730_081528.wav",NA,NA,"",NA,Inf,"","","","v420"
"10729","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081546.wav","IRON05_20210730_081546.wav",NA,NA,"",NA,Inf,"","","","v420"
"10730","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081606.wav","IRON05_20210730_081606.wav",NA,NA,"",NA,Inf,"","","","v420"
"10731","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081622.wav","IRON05_20210730_081622.wav",NA,NA,"",NA,Inf,"","","","v420"
"10732","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081659.wav","IRON05_20210730_081659.wav",NA,NA,"",NA,Inf,"","","","v420"
"10733","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081717.wav","IRON05_20210730_081717.wav",NA,NA,"",NA,Inf,"","","","v420"
"10734","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081733.wav","IRON05_20210730_081733.wav",NA,NA,"",NA,Inf,"","","","v420"
"10735","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081749.wav","IRON05_20210730_081749.wav",NA,NA,"",NA,Inf,"","","","v420"
"10736","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081806.wav","IRON05_20210730_081806.wav",NA,NA,"",NA,Inf,"","","","v420"
"10737","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081823.wav","IRON05_20210730_081823.wav",NA,NA,"",NA,Inf,"","","","v420"
"10738","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081840.wav","IRON05_20210730_081840.wav",NA,NA,"",NA,Inf,"","","","v420"
"10739","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081932.wav","IRON05_20210730_081932.wav",NA,NA,"",NA,Inf,"","","","v420"
"10740","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_081950.wav","IRON05_20210730_081950.wav",NA,NA,"",NA,Inf,"","","","v420"
"10741","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_082229.wav","IRON05_20210730_082229.wav",NA,NA,"",NA,Inf,"","","","v420"
"10742","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_082815.wav","IRON05_20210730_082815.wav",NA,NA,"",NA,20.11,"Lano","Lano","0.9037","v420"
"10743","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083116.wav","IRON05_20210730_083116.wav",NA,NA,"",NA,Inf,"","","","v420"
"10744","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083133.wav","IRON05_20210730_083133.wav",NA,NA,"",NA,21.03,"Laci","Laci","0.9187","v420"
"10745","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083259.wav","IRON05_20210730_083259.wav",NA,NA,"",NA,Inf,"","","","v420"
"10746","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083333.wav","IRON05_20210730_083333.wav",NA,NA,"",NA,Inf,"","","","v420"
"10747","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083515.wav","IRON05_20210730_083515.wav",NA,NA,"",NA,Inf,"","","","v420"
"10748","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083748.wav","IRON05_20210730_083748.wav",NA,NA,"",NA,Inf,"","","","v420"
"10749","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_083822.wav","IRON05_20210730_083822.wav",NA,NA,"",NA,Inf,"","","","v420"
"10750","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_084022.wav","IRON05_20210730_084022.wav",NA,NA,"",NA,Inf,"","","","v420"
"10751","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_084543.wav","IRON05_20210730_084543.wav",NA,NA,"",NA,Inf,"","","","v420"
"10752","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085133.wav","IRON05_20210730_085133.wav",NA,NA,"",NA,Inf,"","","","v420"
"10753","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085143.wav","IRON05_20210730_085143.wav",NA,NA,"",NA,Inf,"","","","v420"
"10754","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085412.wav","IRON05_20210730_085412.wav",NA,NA,"",NA,Inf,"","","","v420"
"10755","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085531.wav","IRON05_20210730_085531.wav",NA,NA,"",NA,Inf,"","","","v420"
"10756","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085606.wav","IRON05_20210730_085606.wav",NA,NA,"",NA,Inf,"","","","v420"
"10757","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_085829.wav","IRON05_20210730_085829.wav",NA,NA,"",NA,Inf,"","","","v420"
"10758","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090011.wav","IRON05_20210730_090011.wav",NA,NA,"",NA,Inf,"","","","v420"
"10759","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090024.wav","IRON05_20210730_090024.wav",NA,NA,"",NA,Inf,"","","","v420"
"10760","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090157.wav","IRON05_20210730_090157.wav",NA,NA,"",NA,Inf,"","","","v420"
"10761","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090626.wav","IRON05_20210730_090626.wav",NA,NA,"",NA,Inf,"","","","v420"
"10762","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090732.wav","IRON05_20210730_090732.wav",NA,NA,"",NA,Inf,"","","","v420"
"10763","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090830.wav","IRON05_20210730_090830.wav",NA,NA,"",NA,Inf,"","","","v420"
"10764","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090843.wav","IRON05_20210730_090843.wav",NA,NA,"",NA,Inf,"","","","v420"
"10765","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090902.wav","IRON05_20210730_090902.wav",NA,NA,"",NA,Inf,"","","","v420"
"10766","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_090919.wav","IRON05_20210730_090919.wav",NA,NA,"",NA,52.02,"Laci","Laci","0.9195","v420"
"10767","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091029.wav","IRON05_20210730_091029.wav",NA,NA,"",NA,NA,"Laci","Laci","0.9241","v420"
"10768","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091115.wav","IRON05_20210730_091115.wav",NA,NA,"",NA,Inf,"","","","v420"
"10769","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091131.wav","IRON05_20210730_091131.wav",NA,NA,"",NA,Inf,"","","","v420"
"10770","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091144.wav","IRON05_20210730_091144.wav",NA,NA,"",NA,Inf,"","","","v420"
"10771","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091210.wav","IRON05_20210730_091210.wav",NA,NA,"",NA,Inf,"","","","v420"
"10772","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091250.wav","IRON05_20210730_091250.wav",NA,NA,"",NA,Inf,"","","","v420"
"10773","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091528.wav","IRON05_20210730_091528.wav",NA,NA,"",NA,Inf,"","","","v420"
"10774","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091640.wav","IRON05_20210730_091640.wav",NA,NA,"",NA,Inf,"","","","v420"
"10775","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091703.wav","IRON05_20210730_091703.wav",NA,NA,"",NA,45.52,"Laci","Laci/","1.00/0.00","v420"
"10776","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091759.wav","IRON05_20210730_091759.wav",NA,1,"",NA,42.84,"Laci","Laci","0.9878","v420"
"10777","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091811.wav","IRON05_20210730_091811.wav",NA,NA,"",NA,Inf,"","","","v420"
"10778","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091852.wav","IRON05_20210730_091852.wav",NA,NA,"",NA,Inf,"","","","v420"
"10779","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_091945.wav","IRON05_20210730_091945.wav",NA,NA,"",NA,Inf,"","","","v420"
"10780","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092050.wav","IRON05_20210730_092050.wav",NA,NA,"",NA,Inf,"","","","v420"
"10781","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092108.wav","IRON05_20210730_092108.wav",NA,NA,"",NA,Inf,"","","","v420"
"10782","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092236.wav","IRON05_20210730_092236.wav",NA,NA,"",NA,Inf,"","","","v420"
"10783","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092252.wav","IRON05_20210730_092252.wav",NA,NA,"",NA,Inf,"","","","v420"
"10784","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092355.wav","IRON05_20210730_092355.wav",NA,NA,"",NA,56.25,"Laci","Laci","0.9119","v420"
"10785","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092404.wav","IRON05_20210730_092404.wav",NA,NA,"",NA,Inf,"","","","v420"
"10786","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092456.wav","IRON05_20210730_092456.wav",NA,NA,"",NA,Inf,"","","","v420"
"10787","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092510.wav","IRON05_20210730_092510.wav",NA,NA,"",NA,Inf,"","","","v420"
"10788","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092517.wav","IRON05_20210730_092517.wav",NA,NA,"",NA,Inf,"","","","v420"
"10789","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092526.wav","IRON05_20210730_092526.wav",NA,NA,"",NA,Inf,"","","","v420"
"10790","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092629.wav","IRON05_20210730_092629.wav",NA,NA,"",NA,Inf,"","","","v420"
"10791","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092855.wav","IRON05_20210730_092855.wav",NA,NA,"",NA,Inf,"","","","v420"
"10792","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_092939.wav","IRON05_20210730_092939.wav",NA,NA,"",NA,Inf,"","","","v420"
"10793","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093047.wav","IRON05_20210730_093047.wav",NA,NA,"",NA,Inf,"","","","v420"
"10794","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093133.wav","IRON05_20210730_093133.wav",NA,NA,"",NA,Inf,"","","","v420"
"10795","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093225.wav","IRON05_20210730_093225.wav",NA,NA,"",NA,Inf,"","","","v420"
"10796","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093400.wav","IRON05_20210730_093400.wav",NA,NA,"",NA,Inf,"","","","v420"
"10797","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093407.wav","IRON05_20210730_093407.wav",NA,NA,"",NA,Inf,"","","","v420"
"10798","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093429.wav","IRON05_20210730_093429.wav",NA,NA,"",NA,68.5,"Laci","Laci","0.9094","v420"
"10799","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093440.wav","IRON05_20210730_093440.wav",NA,NA,"",NA,Inf,"","","","v420"
"10800","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093517.wav","IRON05_20210730_093517.wav",NA,NA,"",NA,53.64,"Laci","Laci","0.9178","v420"
"10801","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093755.wav","IRON05_20210730_093755.wav",NA,NA,"",NA,85.42,"Laci","Laci/","1.00/0.00","v420"
"10802","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093812.wav","IRON05_20210730_093812.wav",NA,NA,"",NA,Inf,"","","","v420"
"10803","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093847.wav","IRON05_20210730_093847.wav",NA,1,"",NA,50.69,"Laci","Laci","0.9906","v420"
"10804","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093854.wav","IRON05_20210730_093854.wav",NA,NA,"",NA,Inf,"","","","v420"
"10805","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093923.wav","IRON05_20210730_093923.wav",NA,NA,"",NA,Inf,"","","","v420"
"10806","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_093941.wav","IRON05_20210730_093941.wav",NA,NA,"",NA,Inf,"","","","v420"
"10807","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_094015.wav","IRON05_20210730_094015.wav",NA,NA,"",NA,Inf,"","","","v420"
"10808","Z:\PioneerLights_2021\pinoeerlights_2021_2\iron05\sm4\07292021\SDHC\Data\IRON05_20210730_094103.wav","IRON05_20210730_094103.wav",NA,NA,"",NA,Inf,"","","","v420"
